ssGSEA score
DHX16 0.0689930735593451
DHX29 0.00617317497302128
DHX30 0.274021483793504
DHX32 0.145968871732169
DHX33 0.15639374856991
DHX34 0.0955673981353552
DHX35 0.725046748814416
DHX36 0.20339499657653
DHX37 0.950716951452092
DHX38 0.662270630074551
DHX40 0.115792447201548
DHX57 0.605867801208262
DHX58 0.0182739695014935
DHX8 0.753960826415957
DHX9 0.0117161673255494
DIABLO 0.0774180433705109
DIAPH1 4.44548736538916e-05
DIAPH2 0.273862284254812
DICER1 0.292544957373887
DICER1-AS1 0.116508548229437
DIDO1 0.955624816378679
DIEXF 0.409697367437951
DIMT1 0.789778948337207
DIP2A 0.292273894902749
DIP2B 0.0475701016310289
DIP2C 0.520053917748139
DIRC2 0.439911948781754
DIRC3 0.714936792425676
DIS3 0.0459630622393272
DIS3L 0.689691039377215
DIS3L2 0.773769891070626
DISC1 0.815607315286823
DISC2 0.430107951914114
DISP1 0.909247978819058
DIXDC1 0.114585206917743
DKC1 0.477405196509602
DKFZP434H168 0.314419552592725
DKFZP434I0714 0.0318842851977048
DKFZP434L187 0.762429773616696
DKFZp779M0652 0.993066588603123
DKK3 0.0721671414011342
DLAT 0.0927480522380805
DLD 0.233212388313463
DLEC1 0.274044851755306
DLEU1 0.0957662510186617
DLEU2 0.800444934651013
DLEU2L 0.402435981754833
DLEU7 0.980088547659593
DLG1 0.230860697159732
DLG2 0.152879084708914
DLG3 0.866722169474927
DLG4 0.267061498861649
DLG5 0.0763979718486743
DLGAP1 0.754233707890885
DLGAP3 0.333750305217227
DLGAP4 0.106678529472878
DLK2 0.843982734391922
DLL1 0.798834874788575
DLST 0.0878250876937348
DLX6-AS1 0.416422848870842
DMAP1 0.253119984396266
DMBX1 0.960235269265672
DMC1 0.0588078866537049
DMD 0.276472228256267
DMKN 0.203068808039499
DMPK 0.59062202516131
DMTF1 0.610970138284855
DMWD 0.00761548659248791
DMXL1 0.453919668094804
DMXL2 0.167823767448304
DNA2 0.0302409126168132
DNAAF2 0.764631018350199
DNAH1 0.73172804475827
DNAH10 0.320007526683266
DNAH12 0.369117906810228
DNAH14 0.115142357162112
DNAH17 0.511837168990058
DNAH3 0.926653219697236
DNAH6 0.442258588720339
DNAH7 0.353368076198781
DNAH8 0.861313466956879
DNAI2 0.273889938776329
DNAJA1 0.334167427539382
DNAJA2 0.653440104638642
DNAJA3 0.0933952003502243
DNAJA4 0.042018419510044
DNAJB1 0.00913378107687667
DNAJB11 0.705079274695248
DNAJB12 0.0506457936671052
DNAJB13 0.842380338661479
DNAJB14 0.0358497085212414
DNAJB2 0.0152595846341774
DNAJB4 0.000453263694847113
DNAJB5 0.268136247023019
DNAJB6 0.868307987412384
DNAJB7 0.084312704547321
DNAJB9 0.0562800025431674
DNAJC1 0.124210091161253
DNAJC10 0.326764397562511
DNAJC11 0.0851572521501409
DNAJC13 0.0799997790073063
DNAJC14 0.197435757142026
DNAJC15 0.470080702803557
DNAJC16 0.265101154116404
DNAJC17 0.000386131576106802
DNAJC18 0.17276338075599
DNAJC19 0.539138393118992
DNAJC2 0.0820454698187106
DNAJC21 0.0110487226520698
DNAJC22 0.368391845770061
DNAJC24 0.99076737205997
DNAJC25 0.609580556925059
DNAJC27 0.920785272554303
DNAJC27-AS1 0.783693449352975
DNAJC28 0.213066222782032
DNAJC3 0.110214710899391
DNAJC30 0.404088524436633
DNAJC4 0.0802703457339101
DNAJC5 0.000283103713658004
DNAJC6 0.558543219059528
DNAJC7 0.520537645675032
DNAJC8 0.51037534528466
DNAJC9 0.331283803080104
DNAL1 0.800254412169733
DNAL4 0.169526245392325
DNASE1 0.492058965021547
DNASE1L1 0.552079352883475
DNASE2 0.0386154306680323
DND1 0.695361280776354
DNHD1 0.650948382251899
DNLZ 0.0270765775142337
DNM1 0.561636414888945
DNM1L 0.0264285760919417
DNM1P35 0.568790219000696
DNM1P46 0.45608627633697
DNM2 8.18257014942323e-05
DNM3 0.372776064266252
DNM3OS 0.503396813839791
DNMBP 0.192398632613994
DNMBP-AS1 0.47842106176932
DNMT1 0.254905315199381
DNMT3A 0.0377699291405376
DNMT3B 0.667213946209009
DNPEP 0.0395758475875581
DNTTIP1 0.078614798738581
DNTTIP2 0.0225972521438296
DOC2GP 0.593790839661616
DOCK10 0.691932902032577
DOCK11 0.0281421993140943
DOCK2 0.324730538971519
DOCK3 0.531927044378627
DOCK4 0.156806340702227
DOCK5 0.54732412944773
DOCK7 0.623217302324448
DOCK8 0.533821105075538
DOCK9 0.893618156909578
DOHH 0.0121215861867261
DOK1 0.317662240785285
DOK2 0.883930994350821
DOK3 0.770835688991705
DOK4 0.189274624418834
DOK6 0.406971306748971
DOLK 0.150306745851913
DOLPP1 0.0016179932876197
DONSON 0.278317269683534
DOPEY1 0.883713964768992
DOPEY2 0.0368108978133135
DOT1L 0.148772193913435
DPAGT1 0.127653506160543
DPCD 0.0115010898376629
DPEP2 0.00441817345860685
DPEP3 0.10123893349278
DPF2 0.393458471074488
DPF3 0.585275328968177
DPH1 0.421268284465104
DPH2 0.0166019987405019
DPH3 0.369893610024639
DPH3P1 0.134061597189718
DPH5 0.665591998131861
DPM1 0.291684941259455
DPM2 0.0266962074173221
DPM3 0.00490903546655972
DPP3 0.00319338722769951
DPP4 0.874898263120588
DPP7 0.0798178489218597
DPP8 0.0856000342226249
DPP9 0.377888398542357
DPPA3 0.327091706397722
DPPA4 0.788224519477561
DPY19L1 0.455562743276436
DPY19L1P1 0.0656095047407594
DPY19L2 0.535854068808354
DPY19L2P2 0.419342347069202
DPY19L2P3 0.39469188654809
DPY19L3 0.681762888883237
DPY19L4 0.382559327585573
DPY30 0.555634320147196
DPYD 0.992495554190374
DPYSL2 0.0287572484854126
DPYSL4 0.349594791362894
DPYSL5 0.325659236329625
DR1 0.00680702285875993
DRAM1 0.964505042112744
DRAM2 0.813751259413716
DRAP1 0.00105257954023862
DRD3 0.929771110985387
DRG1 0.477807846304115
DRG2 0.00471910164487793
DROSHA 0.258369623975522
DSC1 0.396756380992244
DSC3 0.87290644084939
DSCC1 0.440110534495688
DSCR3 0.687928401504673
DSCR9 0.995341111087046
DSE 0.67559072891839
DSEL 0.0302233874932464
DSG2 0.543516068482491
DSN1 0.441672110737035
DST 0.460856443084447
DSTN 0.898503573960554
DSTNP2 0.778849021011094
DSTYK 0.655952503841818
DTD1 0.164246863782853
DTHD1 0.874125568295
DTL 0.000106455903013892
DTNB 0.38129206176182
DTNBP1 0.0315137191833881
DTWD1 0.628696835309296
DTWD2 0.548931138862085
DTX1 0.261721055428439
DTX2 0.120206878760613
DTX2P1-UPK3BP1-PMS2P11 0.884568544199453
DTX3 0.00568291613687902
DTX3L 0.860799107757734
DTX4 0.665338999233893
DTYMK 0.0189398520486409
DUOX1 0.466357176904764
DUS1L 0.00808382671121472
DUS3L 0.254760318036109
DUS4L 0.837180133576069
DUSP1 0.0298162924080445
DUSP10 0.278315365446966
DUSP11 0.716714162808786
DUSP12 0.356138008769519
DUSP14 0.658955912810988
DUSP16 0.0419864218297347
DUSP18 0.95212698200813
DUSP19 0.901772128352001
DUSP2 0.00801105912941896
DUSP22 0.00663950920160946
DUSP23 0.0220050211863347
DUSP28 0.00965683080980606
DUSP3 0.0336973671678321
DUSP4 0.25286995277766
DUSP5 0.00298239476597234
DUSP6 0.843226612071435
DUSP7 0.49912069570298
DUSP8 0.325553443627952
DUT 0.00112233021876173
DUXA 0.832505052690353
DVL1 0.00532874260163506
DVL2 0.686978576866785
DVL3 0.629251165486273
DYDC1 0.44344610673514
DYDC2 0.0376303586041044
DYM 0.315700369962648
DYNC1H1 0.380238502367461
DYNC1I2 0.150982054894288
DYNC1LI1 0.244974353960623
DYNC1LI2 0.570503750482455
DYNC2H1 0.752671421916168
DYNC2LI1 0.430013759770614
DYNLL1 0.0647438582003666
DYNLL2 0.690104135979716
DYNLRB1 0.177665659384215
DYNLT1 0.0940536746963521
DYNLT3 0.000864154719245161
DYRK1A 0.0316145272069662
DYRK1B 0.0370894042613152
DYRK2 0.0583876328877748
DYRK3 0.0903290724046161
DYRK4 0.00171383197805898
DYX1C1 0.156304628445396
DZANK1 0.446745984392331
DZIP1 0.633102181614489
DZIP3 0.98928596856084
E2F1 0.0253320137998713
E2F2 0.0216961915070717
E2F3 0.17452005204914
E2F4 6.80606353615423e-05
E2F5 0.246113283627014
E2F6 0.984372292327985
E2F7 0.210969182521199
E4F1 0.0481053227643642
EAF1 0.0876051010873831
EAF2 0.335253260307806
EAPP 0.374556607473221
EARS2 0.344556821020694
EBAG9 0.51331442320951
EBF1 0.457058988707366
EBF4 0.398887107005493
EBLN2 0.956848224750966
EBNA1BP2 0.00965360633366753
EBP 0.271636330812528
EBPL 0.527835984711924
ECD 0.923472903368779
ECE1 0.442783012304251
ECE2 0.000521092265402897
ECH1 0.00364844103244917
ECHDC1 0.110972075531931
ECHDC2 0.0343027282250611
ECHDC3 0.302317165112604
ECHS1 0.0351325478679744
ECI1 0.000113140722073912
ECI2 0.359138990495009
ECM2 0.409245197204075
ECSCR 0.884790043248612
ECSIT 0.312643849634456
ECT2 0.469010422685442
ECT2L 0.37405601497113
EDA 0.934472431857928
EDAR 0.705542806522454
EDARADD 0.42002705981524
EDC3 0.135991082905208
EDC4 0.861011163835851
EDEM1 0.395841605468798
EDEM2 0.502952573932207
EDEM3 0.0858240886431001
EDF1 0.00152851766623206
EDN1 0.927257721846887
EDN3 0.986050033356047
EEA1 0.381573995320923
EED 0.0531362170953619
EEF1A1 0.772660776679304
EEF1B2 0.880448591823265
EEF1D 0.219224283451998
EEF1DP3 0.515098046588799
EEF1E1 0.58827887100235
EEF1G 0.505721305329677
EEF2 0.0893191221726639
EEF2K 0.50660771511436
EEFSEC 0.00506406245574688
EEPD1 0.000255276535246321
EFCAB10 0.403299927601645
EFCAB11 0.43758211842089
EFCAB2 0.465052938314575
EFCAB5 0.691084492564947
EFCAB6 0.247053705005717
EFCAB7 0.580361311995525
EFEMP2 0.485608771365162
EFHC1 0.473817552851443
EFHC2 0.417424594888441
EFHD1 0.657902535013672
EFHD2 0.00162683980221393
EFNA1 0.801389182438266
EFNA3 0.344583304920297
EFNA4 0.3369412673316
EFNB1 0.724936180421321
EFNB2 0.537211979041045
EFR3A 0.121636238744857
EFR3B 0.363139049461172
EFTUD1 0.509217815612349
EFTUD2 0.580638654412089
EGFEM1P 0.517683130186967
EGLN1 0.0794825043102226
EGLN2 0.352616585510842
EGLN3 0.44900563004214
EGOT 0.0874972334333158
EGR1 0.549220691824115
EGR2 0.46822224872471
EHBP1 0.289830706813872
EHBP1L1 0.00113782667673664
EHD1 0.0108304813752825
EHD2 0.278924823087513
EHD3 0.164820926487176
EHD4 0.214230859653602
EHHADH 0.615146434386421
EHMT1 0.242617551833958
EHMT2 0.473518423373061
EI24 0.348477131370349
EID1 0.038851119901008
EID2 0.0732496249497691
EID2B 0.505432770914106
EID3 0.921210065865976
EIF1 0.188408048631277
EIF1AD 0.339204974854271
EIF1AX 0.291588297844698
EIF1AY 0.875350259098563
EIF1B 0.0204636277824026
EIF2A 0.051258622048921
EIF2AK1 0.697048906849602
EIF2AK2 0.351833453630497
EIF2AK3 0.291070556567151
EIF2AK4 0.036196005928312
EIF2B1 0.454524697420437
EIF2B2 0.0246377199570309
EIF2B3 0.16441230798273
EIF2B4 0.733953869686585
EIF2B5 0.26032530877651
EIF2D 0.621655509697184
EIF2S1 0.727412885103303
EIF2S2 0.75339065403019
EIF2S3 0.719637876514616
EIF3A 0.670645719263747
EIF3B 0.348702503524761
EIF3D 0.195964800685169
EIF3E 0.445589718070027
EIF3F 0.140537783816408
EIF3G 0.0318648717027463
EIF3H 0.2123561782535
EIF3I 0.00932395284785041
EIF3J 0.163703876495499
EIF3K 0.0115525312280676
EIF3L 0.96715263533701
EIF3M 0.275735627356799
EIF4A2 0.0241993741965508
EIF4A3 0.000962278016523658
EIF4B 0.0301347411568987
EIF4E 0.00816363328877734
EIF4E2 0.027793625881117
EIF4E3 0.170620585309442
EIF4EBP1 0.0060810397076163
EIF4EBP2 0.00566215951626165
EIF4EBP3 0.0729519948678551
EIF4ENIF1 0.760885565445611
EIF4G1 0.925825075973294
EIF4G2 0.0605067780882201
EIF4G3 0.0215794238999476
EIF4H 0.377136672179774
EIF5 0.391823720763506
EIF5A 0.937152407867005
EIF5A2 0.731077770581849
EIF5AL1 0.0844346485290799
EIF5B 0.0700503974828142
EIF6 0.000664327829231997
ELAC1 0.22987771356351
ELAC2 0.0448285549665444
ELAVL1 0.0162369262877606
ELF1 0.313248435259354
ELF2 0.180749822996783
ELF3 0.665164364911873
ELF4 0.00756310686946187
ELK1 0.80029391823853
ELK3 0.0593764269736402
ELK4 0.200248937454108
ELL 0.398112363444281
ELL2 0.932365674412571
ELL3 0.615812988434024
ELMO1 0.0486326446003885
ELMO2 0.472498528912196
ELMO3 0.407586956469595
ELMOD1 0.762761016728069
ELMOD2 0.340957655822464
ELMOD3 0.906355802271685
ELOF1 0.173222329270716
ELOVL1 0.0342230120121416
ELOVL4 0.0414093318716659
ELOVL5 0.0935308142779799
ELOVL6 0.636730283118464
ELOVL7 0.00662394409762333
ELP2 0.0765907870146564
ELP3 0.377991635567373
ELP4 0.025752495154335
EMB 0.905690638806364
EMBP1 0.501388955938895
EMD 0.0640626263674107
EME1 0.509143806258922
EME2 0.149486336045917
EMG1 0.639189569176085
EMILIN1 0.0377855401256709
EMILIN2 0.62438119760659
EML2 0.0495569579080213
EML3 0.000101120261013912
EML4 0.965756948959567
EML5 0.54192094042267
EML6 0.715848368713995
EMP1 0.976555527272769
EMP2 0.77409077340932
EMP3 0.00981185246131201
EMR1 0.562223749300208
EMR2 0.149889191250898
EMR4P 0.355412421701439
EMX2OS 0.455780376145902
ENAH 0.919562403421057
ENC1 0.1853101827544
ENDOD1 0.121208803433006
ENDOG 0.283323301132335
ENDOV 0.0164645840167647
ENG 0.950321644229928
ENGASE 0.00158506931080201
ENKUR 0.869739764577292
ENO1 0.00212648452760055
ENO1-AS1 0.667480159643932
ENO2 0.541776255569125
ENO3 0.901705279931803
ENOPH1 0.561137452618984
ENOSF1 0.570907267326556
ENOX2 0.0740283791000722
ENPP1 0.90152689835394
ENPP2 0.404315041351657
ENPP3 0.36436518597649
ENPP4 0.465562062206569
ENPP5 0.302553801681309
ENPP6 0.877073885698934
ENSA 0.000503546261708788
ENTPD1 0.164519651257597
ENTPD3-AS1 0.123901308429198
ENTPD4 0.580576851564115
ENTPD5 0.931277520019426
ENTPD6 0.247208576401037
ENTPD7 0.105593708587837
ENY2 0.0951435464948778
EOMES 0.166182594193884
EP300 0.497690759959575
EP400 0.936564471719991
EP400NL 0.542680229868591
EPAS1 0.138102829683294
EPB41 0.0340785109370817
EPB41L2 0.586766467106638
EPB41L4A 0.494676217218842
EPB41L4A-AS1 0.15148077571153
EPB41L5 0.35429851662489
EPB42 0.582933881808996
EPC1 0.0265995229855438
EPC2 0.163721060124107
EPG5 0.0372215797687466
EPGN 0.0293790679606876
EPHA1 0.908916000797089
EPHA10 0.800655254110073
EPHA4 0.0114095713590467
EPHB1 0.830224337950559
EPHB4 0.175710746302528
EPHB6 0.243973593375964
EPHX1 0.434714952360407
EPHX2 0.872468554723122
EPHX4 0.269842947808552
EPM2A 0.0446800856811652
EPM2AIP1 0.0513175476448412
EPN1 0.049165222341473
EPN2 0.145723777982255
EPOR 0.52277077789299
EPPK1 0.688358891414514
EPRS 0.365590572851573
EPS15 0.335883105019814
EPS15L1 0.0520533862628914
EPS8 0.0107586061404833
EPS8L1 0.403656678635393
EPS8L2 0.0137927336993925
EPSTI1 0.161521806456162
EPT1 0.24255617421667
ERAL1 0.103741716052872
ERAP1 0.562306005190202
ERAP2 0.707396361296064
ERBB2 0.715286991830756
ERBB2IP 0.16191806709751
ERBB3 0.195614912383949
ERC1 0.0494711382195401
ERCC1 0.0997088642397703
ERCC2 0.00622971749671408
ERCC3 0.839004278559878
ERCC4 0.5641879352111
ERCC5 0.289669100921958
ERCC6 0.984218984349403
ERCC6L 0.365965318240427
ERCC8 0.755498612616213
EREG 0.86145356949047
ERF 0.331186750218291
ERGIC1 0.0884217906811971
ERGIC2 0.363298404410398
ERGIC3 0.0202784880689514
ERH 0.588393448509103
ERI1 0.296354016495973
ERI2 0.918599877170674
ERI3 4.45322355719143e-05
ERICH1 0.0358084437346446
ERLEC1 0.00867005924558885
ERLIN1 0.0688746887582259
ERLIN2 0.177185286130868
ERMAP 0.475361045321566
ERMN 0.686465718366583
ERMP1 0.355705564744597
ERN1 0.865937837856525
ERO1L 0.982847719904887
ERO1LB 0.106345744865635
ERP27 0.125497509931996
ERP29 0.0418779105603149
ERP44 0.0446346230596578
ERRFI1 0.42811460637637
ERV3-1 0.847788553392682
ERVFRD-1 0.565838639277725
ERVV-1 0.695007032134372
ESAM 0.2671674509927
ESCO1 0.0254036688125688
ESCO2 0.0728413094227974
ESD 0.739826624384522
ESF1 0.862199180303034
ESM1 0.130373971515239
ESPN 0.242214309764159
ESPNP 0.8710770454888
ESR1 0.0201764489482725
ESR2 0.981717136576502
ESRG 0.488338654401457
ESRP2 0.987979570908224
ESRRA 0.00210482491643524
ESYT1 0.00289965263024626
ESYT2 0.193158991048462
ETAA1 0.0766098243075949
ETF1 0.448445040227209
ETFA 0.0296583607127314
ETFB 0.000182686778953623
ETFDH 0.772476927754907
ETHE1 0.000327261332450484
ETNK1 0.0608556117977287
ETNK2 0.381124797718165
ETS1 0.0258853205890365
ETS2 0.353835927312717
ETV2 0.17502073758808
ETV3 0.275007806264782
ETV4 0.202956797878402
ETV6 0.499967392133966
ETV7 0.595204626222985
EVC 0.835602730763488
EVC2 0.0022172641139449
EVI2A 0.610275578738066
EVI2B 0.00874565758598584
EVI5 0.351597445517323
EVI5L 0.00116978412988401
EVL 0.0232956485951344
EWSR1 0.571293888578013
EXD1 0.772577630977331
EXD2 0.26781633342284
EXD3 0.223381152448169
EXO1 0.283398492909309
EXOC1 0.323041349245131
EXOC2 0.994189298525358
EXOC3 0.116301374128752
EXOC3L1 0.131213212411244
EXOC3L2 0.615527650296617
EXOC4 0.421889653963976
EXOC5 0.547028112416711
EXOC6 0.512421406176701
EXOC6B 0.141617699866778
EXOC7 0.0438153481741462
EXOC8 0.783138887679065
EXOG 0.381594165045472
EXOSC1 0.00938177068580244
EXOSC10 0.281498876447533
EXOSC2 0.186082607841618
EXOSC3 0.214684244983352
EXOSC4 0.15866041391096
EXOSC5 0.0121335354957557
EXOSC6 0.0170622532374836
EXOSC7 0.0128259761305952
EXOSC8 0.916905154876413
EXOSC9 0.620334697503662
EXPH5 0.0588717556532804
EXT1 0.399283611117302
EXT2 0.334579239377424
EXTL2 0.354857931755798
EXTL3 0.322087019711907
EYA3 0.0716305132277197
EYS 0.0279217153711529
EZH1 0.468265472192396
EZH2 0.353269311454504
EZR 0.278091479333676
F11R 0.0682582901950826
F12 0.0594300067869659
F13A1 0.815505284234075
F2R 0.334817503333085
F2RL1 0.235481507063274
F2RL2 0.626666376301946
F2RL3 0.73411768686162
F3 0.478080829550764
F5 0.720928771534262
F8 0.905712523398103
F8A1 0.01373843437552
FAAH 0.0439949620282408
FAAH2 0.217570320652095
FABP3 0.599502878448836
FABP5 0.0410322077035479
FADD 0.424244871988789
FADS1 0.587212323632065
FADS2 0.231310499431549
FADS3 0.855393130447256
FADS6 0.420867649139084
FAF1 0.00217172772252091
FAF2 0.833996202041892
FAH 0.243318840088364
FAHD1 0.902445039609912
FAHD2A 0.154292314447085
FAHD2B 0.00571244425543101
FAIM 0.718844489707603
FAIM3 0.0156117774312721
FAM101B 0.406877378369536
FAM102A 0.0240469631754988
FAM102B 0.137305402550416
FAM103A1 0.0863381186735708
FAM104A 0.154174577018926
FAM104B 0.0142411061696092
FAM105A 0.00893072674493779
FAM106A 0.878279092471046
FAM107B 0.00891090813817747
FAM109A 0.116936012588517
FAM109B 0.522100380599149
FAM110A 0.0521484851590206
FAM110B 0.74437249205492
FAM110C 0.320174871869262
FAM111A 0.29160342465164
FAM111B 0.981831657460904
FAM114A1 0.455574454231422
FAM114A2 0.239292163946477
FAM117A 0.0229471214054549
FAM117B 0.340139054660719
FAM118A 0.700648751818391
FAM118B 0.437462798060311
FAM120A 0.301127544750372
FAM120AOS 0.0461014887100617
FAM120B 0.221436195517244
FAM120C 0.841563182902463
FAM122A 0.0669747442717865
FAM122B 0.287878492946733
FAM122C 0.919399798858688
FAM124A 0.795263063774297
FAM124B 0.0290302481847754
FAM126A 0.417759528011971
FAM126B 0.00851817214170251
FAM127A 0.013877139505914
FAM127B 0.0950395562737534
FAM129A 0.231512628957041
FAM129B 0.587743816127584
FAM131A 0.510449602647041
FAM133B 0.124424432064855
FAM134A 0.00701884496212261
FAM134B 0.0399830800432178
FAM134C 0.0585994030960821
FAM135A 0.00922448202914618
FAM136A 0.804942515412195
FAM13A 0.210775027702195
FAM13A-AS1 0.474039792985467
FAM13B 0.0571239108673583
FAM149B1 0.675386424059001
FAM150B 0.361099921162882
FAM153A 0.941847121631499
FAM153B 0.0371889197158108
FAM153C 0.170877750745509
FAM156A 0.299407843159149
FAM157A 0.338209105990347
FAM157B 0.0657835214833935
FAM159A 0.208212006924594
FAM160A1 0.032796365994647
FAM160A2 0.14001024597504
FAM160B1 0.3575036849497
FAM160B2 0.121688608134512
FAM161A 0.472652568912335
FAM161B 0.635743162252929
FAM162A 0.0249590590827779
FAM167B 0.103773582098889
FAM168A 0.392354695046612
FAM168B 0.471094064327229
FAM169A 0.155413252887625
FAM171A1 0.349973420027626
FAM172A 0.690774994156583
FAM172BP 0.934467104471391
FAM173A 0.00447394184827928
FAM173B 0.315297199830251
FAM174A 0.0757228520404832
FAM174B 0.337992778806219
FAM175A 0.986343900172502
FAM175B 0.699920203474265
FAM177A1 0.28721096985969
FAM178A 0.589291901661013
FAM178B 0.656865289084554
FAM179A 0.0177436607421907
FAM179B 0.462735759001653
FAM183B 0.312268434095955
FAM184A 0.0405323464875966
FAM184B 0.047450757957887
FAM185A 0.426138231785814
FAM186B 0.614840124710018
FAM188A 0.863045363163234
FAM189B 0.0197545970172325
FAM192A 0.175532301521927
FAM193A 0.335130061009752
FAM193B 0.29093701259445
FAM195A 0.0678246289491199
FAM195B 7.82244591475654e-05
FAM196B 0.286914135525711
FAM198B 0.222956315732134
FAM199X 0.749201555416039
FAM19A1 0.936878867240206
FAM19A2 0.998436407918866
FAM200A 0.483901446660481
FAM200B 0.036007042280371
FAM201A 0.921864681363806
FAM204A 0.367521748277167
FAM206A 0.209199137023365
FAM207A 9.25719063391646e-05
FAM208A 0.343304904624477
FAM208B 0.958061237540722
FAM209A 0.23233307455607
FAM209B 0.370926995177239
FAM20A 0.0675050699704372
FAM20B 0.281548795332311
FAM210A 0.395370651340588
FAM210B 0.0146042682493513
FAM212A 0.807772828258491
FAM212B 0.431214039994713
FAM213A 0.0230294740467176
FAM213B 0.0104940444352073
FAM214A 0.496181602651531
FAM214B 0.0335258760886641
FAM215A 0.771846197000548
FAM216A 0.490420614938149
FAM217B 0.608645026627578
FAM21A 0.767448531354341
FAM21C 0.270435069564661
FAM24B 0.729925908398378
FAM26F 0.361936704525943
FAM32A 0.237338446104705
FAM35A 0.824565453555579
FAM3A 0.0100741595982574
FAM3C 0.00141919847516621
FAM41C 0.472486544877082
FAM43A 0.036239361579516
FAM45B 0.86709994172497
FAM46A 0.111417166033326
FAM46C 0.0794237986815943
FAM49A 0.807630518701829
FAM49B 0.77971973679364
FAM50A 0.0115604384446616
FAM50B 0.030421334096274
FAM53A 0.67033047576092
FAM53B 0.000661993615587076
FAM53C 0.0667952966282215
FAM57A 0.896003368502438
FAM58A 0.0036206068446846
FAM60A 0.0368131380662773
FAM63A 0.457877358944891
FAM63B 0.451218206051348
FAM64A 0.774873856299675
FAM65A 0.875595245380856
FAM65B 0.0294386992406672
FAM65C 0.0143473477664159
FAM66B 0.443056848284158
FAM66C 0.743469791180421
FAM66D 0.918531670361975
FAM69A 0.185871875069804
FAM69B 0.324608233039074
FAM71E1 0.0851570944188122
FAM73A 0.412672704717391
FAM73B 0.152252805891976
FAM76A 0.633872551752444
FAM76B 0.428949121335271
FAM78A 0.0117115428075785
FAM81B 0.0490159868999317
FAM83D 0.0432031279411907
FAM83G 0.609291633996603
FAM83H 0.374116470788805
FAM84B 0.000248550807502756
FAM86B1 0.528172584537149
FAM86C1 0.128755509226716
FAM86C2P 0.0419124193226376
FAM86DP 0.104615584433687
FAM86EP 0.0231922860330266
FAM86FP 0.252290370597029
FAM86HP 0.744813509268115
FAM89A 0.735684934984797
FAM89B 0.00470348583969354
FAM8A1 0.216287183601378
FAM91A1 0.641521408690754
FAM92A1 0.971013904945668
FAM96A 0.0217017644696853
FAM96B 0.00646233114481773
FAM98A 0.862908153630124
FAM98B 0.015487797829929
FAM98C 0.0712040811715402
FAN1 0.102799254040173
FANCA 0.251347725856145
FANCB 0.00807418692173324
FANCC 0.600290705895118
FANCD2 0.848163653948975
FANCE 0.997860824913966
FANCF 0.390688285546336
FANCG 0.00294965498516325
FANCI 0.496626152605284
FANCL 0.846690092113004
FANCM 0.00323117973278775
FANK1 0.238695598070493
FAR1 0.539290431299234
FAR2 0.165253330106443
FARP1 0.948345574362162
FARP2 0.767706551751055
FARS2 0.00702843616608294
FARSA 0.028206611928366
FARSB 0.672601953834174
FAS 0.801383823782903
FAS-AS1 0.552789026425984
FASLG 0.820931228234966
FASN 0.763086061328005
FASTK 0.0465946735079616
FASTKD1 0.533880306650554
FASTKD2 0.11488598142676
FASTKD3 0.822608228338113
FASTKD5 0.0608929605715471
FAT2 0.64926195327555
FAT3 0.973133035828034
FAU 0.365408282489327
FBF1 0.875980845183773
FBL 0.108725224392331
FBLIM1 0.653681165242066
FBLN1 0.198654534448896
FBLN5 0.401429120846646
FBLN7 0.317822739000605
FBP1 0.247872631879413
FBRS 0.910826148197533
FBRSL1 0.371939762658601
FBXL12 0.77083296673996
FBXL13 0.445566269790239
FBXL14 0.00591168507852507
FBXL15 0.0240003842618697
FBXL16 0.16121879449128
FBXL17 0.197775817675457
FBXL18 0.341308552480612
FBXL19 0.691622712022364
FBXL19-AS1 0.717451884511204
FBXL2 0.334236124845884
FBXL20 0.648023163241023
FBXL22 0.540525704840356
FBXL3 0.967501585825877
FBXL4 0.437442593731134
FBXL5 0.0519297832089132
FBXL6 0.0051060602052201
FBXL8 0.00859531554316907
FBXO10 0.0513628076651119
FBXO11 0.143507541104936
FBXO15 0.709096896355203
FBXO17 0.697764847790026
FBXO18 0.000495021575563068
FBXO2 0.502481114166894
FBXO21 0.279253094001827
FBXO22 0.926400135210676
FBXO24 0.420043492479828
FBXO25 0.331518935534104
FBXO27 0.765478011738562
FBXO28 0.730981184904728
FBXO3 0.0110066051840091
FBXO30 0.827621030866698
FBXO31 0.126616599906843
FBXO32 0.947382771970447
FBXO33 0.436596124114469
FBXO34 0.25706421951661
FBXO36 0.0634105680939446
FBXO38 0.253927417502119
FBXO4 0.153434966936028
FBXO40 0.969094379214581
FBXO41 0.0460909542864082
FBXO42 0.489679280976176
FBXO44 0.684174755561732
FBXO45 0.332904853694501
FBXO46 0.123086639081333
FBXO48 0.352390527499997
FBXO5 0.488649224231913
FBXO6 0.0970605986680162
FBXO7 0.171786833075359
FBXO8 0.404406128772608
FBXO9 0.971974478450714
FBXW11 0.00165989057061587
FBXW2 0.885904054445695
FBXW4 0.182496709578286
FBXW4P1 0.427457127841213
FBXW5 0.008403434032959
FBXW7 0.609403038912078
FBXW8 0.415437232269608
FBXW9 0.575570850885967
FCAR 0.293286405463836
FCER1G 0.155978890632639
FCF1 0.856788247258115
FCGBP 0.682364801512289
FCGR2A 0.299016204339228
